country,year,abaca__manila_hemp__raw_yield,agave_fibres__raw__n_e_c__yield,almond_yield,apples_yield,apricots_yield,areca_nuts_yield,artichokes_yield,asparagus_yield,avocados_yield,bambara_beans__dry_yield,banana_yield,barley_yield,bean_yield,beans__green_yield,blueberries_yield,broad_beans_and_horse_beans__green_yield,broad_beans_yield,buckwheat_yield,cabbages_yield,canary_seed_yield,carrots_and_turnips_yield,cashew_nuts_yield,cashewapple_yield,cassava_leaves_yield,cassava_yield,castor_oil_seed_yield,cauliflowers_and_broccoli_yield,cereals_n_e_c__yield,cereal_yield,cherries_yield,chestnut_yield,chickpeas_yield,chicory_roots_yield,chillies_and_peppers__green__capsicum_spp__and_pimenta_spp__yield,chillies_and_peppers_yield,cinnamon_and_cinnamon_tree_flowers__raw_yield,citrus_fruit_yield,cloves__whole_stems__raw_yield,cocoa_yield,coconuts_yield,coffee_yield,cow_peas_yield,cranberries_yield,cucumbers_and_gherkins_yield,currants_yield,dates_yield,edible_roots_and_tubers_with_high_starch_or_inulin_content__n_e_c__fresh_yield,eggplants_yield,fibre_crops__fibre_equivalent_yield,fibre_crops_yield,figs_yield,flax__raw_or_retted_yield,fonio_yield,fruit_yield,garlic_yield,ginger__raw_yield,gooseberries_yield,grapefruit_yield,grapes_yield,green_maize_yield,groundnut_yield,hazelnuts_yield,hempseed_yield,herbs__e_g__fennel__yield,hop_cones_yield,jojoba_seeds_yield,jute_yield,kapok_fruit_yield,karite_nuts_yield,kenaf__and_other_textile_bast_fibres__raw_or_retted_yield,kiwi_yield,kola_nuts_yield,leeks_yield,lemons_and_limes_yield,lentils_yield,lettuce_yield,linseed_yield,locust_beans__carobs__yield,lupins_yield,maize_yield,mangoes_yield,mate_leaves_yield,melon_yield,melonseed_yield,millet_yield,mixed_grains_yield,mustard_seed_yield,natural_rubber_in_primary_forms_yield,nutmeg__mace__cardamoms__raw_yield,oats_yield,oilcrops__cake_equivalent_yield,oilcrops__oil_equivalent_yield,okra_yield,olives_yield,onions_and_shallots__green_yield,onions_yield,orange_yield,other_berries_and_fruits_of_the_genus_vaccinium_n_e_c__yield,other_citrus_fruit__n_e_c__yield,other_fruits__n_e_c__yield,other_nuts__excluding_wild_edible_nuts_and_groundnuts__in_shell__n_e_c__yield,other_oil_seeds__n_e_c__yield,other_pome_fruits_yield,other_pulses_n_e_c__yield,other_stimulant__spice_and_aromatic_crops__n_e_c__yield,other_stone_fruits_yield,other_sugar_crops_n_e_c__yield,other_tropical_fruits__n_e_c__yield,other_vegetables__fresh_n_e_c__yield,oilpalm_yield,papayas_yield,peaches_and_nectarines_yield,pears_yield,pea_yield,peas__green_yield,pepper_yield,peppermint__spearmint_yield,persimmons_yield,pigeon_peas_yield,pineapples_yield,pistachios_yield,plantains_yield,plums_yield,poppy_seeds_yield,potato_yield,pulses_yield,pumpkins__squash_and_gourds_yield,pyrethrum__dried_flowers_yield,quinces_yield,quinoa_yield,ramie__raw_or_retted_yield,rapeseed_yield,raspberries_yield,rice_yield,roots_and_tubers_yield,rye_yield,safflower_seed_yield,cotton_yield,sesame_seed_yield,sisal__raw_yield,sorghum_yield,sour_cherries_yield,soybean_yield,spinach_yield,strawberries_yield,string_beans_yield,sugarbeet_yield,sugarcane_yield,sugar_crops_yield,sunflower_yield,sweet_potatoes_yield,tallowtree_seeds_yield,tangerines_yield,taro_yield,tea_yield,tobacco_yield,tomato_yield,treenuts_yield,triticale_yield,true_hemp__raw_or_retted_yield,tung_nuts_yield,vanilla__raw_yield,vegetables_yield,vetches_yield,walnuts_yield,watermelons_yield,wheat_yield,yams_yield,yautia_yield,barley_attainable_yield,cassava_attainable_yield,cotton_attainable_yield,groundnut_attainable_yield,maize_attainable_yield,millet_attainable_yield,oilpalm_attainable_yield,potato_attainable_yield,rapeseed_attainable_yield,rice_attainable_yield,rye_attainable_yield,sorghum_attainable_yield,soybean_attainable_yield,sugarbeet_attainable_yield,sugarcane_attainable_yield,sunflower_attainable_yield,wheat_attainable_yield,barley_yield_gap,cassava_yield_gap,cotton_yield_gap,groundnut_yield_gap,maize_yield_gap,millet_yield_gap,oilpalm_yield_gap,potato_yield_gap,rapeseed_yield_gap,rice_yield_gap,rye_yield_gap,sorghum_yield_gap,soybean_yield_gap,sugarbeet_yield_gap,sugarcane_yield_gap,sunflower_yield_gap,wheat_yield_gap
World,2004,0.6969,0.9289,0.986,12.9129,5.8539,1.3154,11.130199,5.069,8.9346,0.64989996,16.9685,2.7236,0.6753,9.7682,3.9821,6.3984,1.6449,0.94409996,28.763699,0.85179996,23.2631,0.5898,2.3720999,,11.1085,0.90989995,18.5086,0.82549995,3.3776999,4.8115,3.4048,0.8039,35.0039,14.725699,1.6897999,0.98469996,14.403999,0.21779999,0.478,5.0934997,0.7249,0.45319998,17.0015,22.6215,5.1899,6.2023,7.2827997,17.7659,0.7941,0.82919997,3.3181999,,0.7894,11.333099,12.5274,3.8135998,4.9797997,19.039999,9.2245,9.3119,1.5439999,1.1114,0.5416,0.7561,1.5094,0.9,2.0598,2.0512,1.9262999,1.3182,15.9595995,0.56909996,16.369799,14.6854,0.9332,21.3545,0.826,2.4208,1.1798999,4.9448,7.1796,2.7749999,20.931,0.6343,0.8738,3.0279999,0.8311,1.1511999,0.3171,2.2563999,1.0777,0.5446,6.3879,1.9813,19.560299,16.413599,17.099499,6.8648996,6.8714,5.9659,1.2605,0.82119995,4.8315,0.8096,1.9636999,6.4757,7.3865,7.5729,14.192599,12.752,24.6484,11.216,11.677199,1.8562,7.3307,0.79829997,20.4222,4.3271,0.70769995,21.8914,0.8501,6.1326,4.2075,0.7966,17.505299,0.8486,12.9157,0.6155,7.7335997,0.7782,2.0281,1.8578,5.473,4.0323,13.749,2.5793,0.686,2.0221,0.4533,0.89949995,1.4372,4.6556997,2.2433,17.2529,16.9153,9.0335,46.003498,66.5915,61.9217,1.2128999,14.022599,2.32,12.490399,7.3917,,1.685,30.5591,1.0429,3.9259,2.0341,2.7068,0.1382,16.8939,1.4317,2.3638,27.2288,2.9426,10.6648,10.6324,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.3564,5.9715004,0.6279001,0.7260001,2.4452,0.34620005,6.7580004,11.914701,0.2521999,1.6177001,1.7407002,0.8428,0.5667,14.796501,24.848503,0.6071001,1.6973999
World,2005,0.6505,0.9032,1.0835,12.790199,7.5473,1.5129,10.0897,5.1085,9.2142,0.7495,17.8902,2.4608998,0.71099997,10.873799,3.7658,5.9848,1.7064999,0.8383,28.2174,0.9625,24.2155,0.60179996,2.3941,,11.1366,0.94159997,18.3562,1.0124,3.2673,5.3504996,3.5665,0.82919997,33.0571,15.0538,1.7515,1.0045,14.118199,0.22479999,0.46449998,5.2964997,0.6972,0.45929998,17.3831,23.993,5.0989,6.0713,7.2345996,17.636099,0.79749995,0.824,3.4868999,,0.77,11.4438,12.7651,3.9387999,5.1292996,15.082299,9.1958,9.3143,1.5985,1.3632,0.574,0.7963,1.4902999,0.29999998,2.2384999,1.9417,1.8194,1.3533,15.9795,0.5877,17.2186,16.1889,1.0033,21.7213,0.9833,3.0291998,1.6143,4.8188,7.2309,2.8525999,20.9662,0.6397,0.8716,2.8084,0.7917,1.0826,0.32119998,2.076,1.1017,0.5681,6.2928,1.7376,18.7383,16.2805,16.7487,7.0615997,6.8742,6.0768,1.2815,0.8293,4.9381,0.78059995,2.1731,7.4006,7.6359997,7.1882,14.1206,13.5456,22.7994,11.976399,12.0194,1.727,7.1881,0.854,19.5779,4.7342997,0.71419996,22.173399,0.9472,6.2367997,4.4003,0.76339996,16.9345,0.86139995,12.965799,0.5807,8.3775,0.8487,2.0999,1.7846999,5.3522997,4.0871,13.5664,2.2252998,0.72459996,2.0068998,0.4651,0.8576,1.2824999,4.8348,2.3174999,17.7439,17.0598,8.8183,46.9575,66.748,62.2038,1.3271999,14.185499,2.3421,12.1809,7.7078,,1.6917,30.729898,1.1193,3.4784,2.6148999,2.6961,0.094399996,16.956299,1.2693,2.6452,28.0388,2.8286998,10.6858,9.4962,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.6191001,5.9434004,0.64310026,0.67149997,2.5712,0.34840006,5.9644003,12.4855,0.32529998,1.5629001,2.0947003,0.99750006,0.49250007,13.842499,24.692001,0.49280012,1.8113
World,2006,0.61539996,0.86259997,1.253,13.387199,6.6464,1.5605999,10.7969,5.1373997,9.6119995,0.7306,17.969,2.5546,0.7514,11.903999,3.8788998,6.0748,1.7126,0.7055,29.5936,0.7748,25.018599,0.60209996,2.3741,,11.845099,0.9094,18.2694,1.0854,3.3074,5.1802,3.5521998,0.80719995,28.954199,15.5074,1.7667999,0.96959996,14.3356,0.241,0.505,5.3108997,0.7596,0.4604,18.249199,26.4296,5.5336,5.9136996,7.4216,17.5937,0.81589997,0.8685,3.4522,,0.79859996,11.66,13.069799,3.8655,5.2102,16.657,9.1609,9.7202,1.5489999,1.6968,0.5578,0.7838,1.4024,0.252,2.2421,1.9404,1.7271,1.3988,16.619099,0.56079996,16.8971,13.7008,0.8598,21.435,0.9246,2.3049998,0.78239995,4.7764997,7.4298,2.8529,21.5177,0.65029997,0.8832,2.3251998,0.7579,1.2419,0.2965,2.0305998,1.1151999,0.57989997,6.4828,2.0225,19.9482,16.2166,17.2243,6.8443,6.8324,6.3882,1.3217,0.8376,6.7605,0.7773,2.2315,7.1436,7.9332,7.0032997,14.3797,14.165,26.1061,12.1536,12.5674,1.5411999,7.5566998,0.7339,24.4601,4.7404,0.8056,23.867899,1.2434,6.3346996,4.6245,0.6613,17.273699,0.8341,13.027699,0.4613,8.1707,0.79039997,2.0328,1.7882999,5.2215,4.1215997,13.730599,2.1705,0.7647,2.074,0.4694,0.9349,1.331,4.4126,2.324,18.1623,17.351099,9.071,46.7357,69.204895,64.2275,1.3119999,13.156799,2.3699,12.9522,7.5685997,,1.7023,31.3487,1.1819999,3.2196,2.8415,2.707,0.1082,17.310799,1.5155,2.5383,28.049599,2.8904998,11.193999,9.464399,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.5253999,5.2349005,0.5760002,0.7210001,2.6135,0.33680004,5.3450003,12.146301,0.32169998,1.5284004,2.1495001,0.949,0.48600006,14.064301,22.235107,0.50800014,1.7495
World,2007,0.6185,0.856,1.3496,13.5278,6.4853997,1.5850999,11.108399,5.0734997,9.046,0.6695,19.114899,2.3875,0.7335,12.417399,3.8249,5.9927998,1.602,0.8684,28.7351,0.75439996,26.575699,0.58599997,2.4178,,11.915299,1.0117999,18.2552,1.109,3.3730998,5.2455997,3.6248,0.86509997,27.8282,15.9549,1.7543,0.8441,13.8431,0.2898,0.4511,5.4877996,0.7575,0.4553,17.4628,27.4784,5.0787997,5.8932,7.4618998,22.7514,0.8505,0.8677,2.9099,,0.895,11.6324,15.421499,6.6165,5.1661,23.286098,9.1795,9.7227,1.6486,1.3194,0.5588,0.81079996,1.5493,0.29999998,2.1246,1.5977,1.8777,1.4387,16.2798,0.5625,16.900099,15.9312,0.8921,21.5446,0.83849996,2.7215,0.96339995,4.9827,7.4909997,2.9673998,22.3752,0.6289,0.9422,2.8506,0.6742,1.2393,0.3042,2.1289,1.1378,0.5883,6.52,1.8149999,19.6448,16.8571,16.5168,7.0762997,8.5831995,6.1784,1.4326,0.8323,6.5092998,0.76479995,1.9356999,7.2647,7.3236,7.0463,14.392699,13.2838,26.4879,12.6994,13.3664,1.4647,7.3841,0.7439,21.9149,4.9621,0.74399996,23.593899,1.2929,6.6166997,4.0814,0.59459996,17.3866,0.8185,13.0407,0.1882,8.3095,0.7696,2.0456998,1.7163,4.9125,4.2269,13.540299,2.3651,0.8379,2.2008,0.50949997,0.9223,1.3988999,4.7255,2.437,19.860899,17.0215,8.5779,47.870598,70.940895,66.388,1.2334,12.423699,2.3862,9.643499,7.7636,,1.6919999,32.4165,1.1812,3.2558,2.6134,2.58,0.1095,17.798,1.4448999,2.6445,26.8685,2.8154,9.7344,9.3873,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.6924999,5.1647005,0.44920015,0.6214,2.4073,0.27780002,6.2262,12.0334,0.39369988,1.4231,1.9549003,0.88110006,0.3729999,12.929401,20.499107,0.58660007,1.8246
World,2008,0.6217,0.8304,1.4683,14.7411995,7.1980996,1.5798999,11.358299,5.1084,8.3976,0.71999997,19.5472,2.7856998,0.81189996,13.0568,4.3297,6.5558996,1.6922,0.9152,29.3904,0.92859995,29.3729,0.6299,2.4157999,,12.038,1.0654,18.4555,0.9802,3.5375998,5.0016,3.7888,0.77889997,31.166698,15.522599,1.8508999,0.8709,14.508699,0.26139998,0.44619998,5.3584,0.8021,0.4881,20.1999,30.4224,5.4761,5.9403,7.5060997,24.2699,0.83489996,0.81759995,3.5849998,,1.068,12.0596,16.2295,6.4716,5.4182997,24.0439,9.356999,9.763,1.5978999,1.808,0.55149996,0.78,1.6561999,0.43809998,2.1475,1.5759,1.5870999,1.5277,16.9609,0.5787,16.6294,15.6326,0.84959996,21.5448,0.94799995,3.1949,1.2602,5.0695,7.6068997,2.8439,23.0459,0.659,0.96639997,2.6423,0.787,1.1471,0.32189998,2.2642,1.1532,0.6114,6.4188,1.8795999,20.2016,16.9783,17.1631,7.6801996,8.974299,6.2107997,1.4153999,0.8617,7.6755,0.7478,1.9139999,7.1622,7.3226,7.0291,14.3798,13.8785,26.430199,13.139199,13.5553,1.6121999,7.3452997,0.7863,21.4657,4.9676,0.85999995,23.347399,1.0533,6.5799,4.2379,0.73179996,18.0073,0.85929996,13.0397,0.28689998,8.2074995,0.73569995,1.9916999,1.8899,5.3561997,4.2981997,14.028999,2.6854,0.8358,2.1385,0.4978,0.9088,1.4688,5.4124,2.3978999,23.1505,18.7797,8.8901,51.8806,71.594795,68.3604,1.4331,13.2365,2.4359,10.466599,7.7813997,,1.7324,33.4623,1.2630999,3.6613998,2.4369,2.6173,0.1038,18.2349,1.5122,2.6980999,28.378399,3.0625,10.7448,9.1065,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.2943001,5.042,0.5115001,0.67210007,2.3205,0.25360006,5.6315002,11.412701,0.22009993,1.3518004,1.6346002,0.8112,0.41210008,8.919399,19.845207,0.38690007,1.5774999
World,2009,0.6166,0.81079996,1.3572999,15.0477,6.8241,1.5942999,11.526199,5.1963997,9.2536,0.6811,19.890299,2.7644,0.85249996,13.183399,4.7731,6.8308,1.7893,0.88869995,29.421999,0.97889996,30.0787,0.5943,2.4175,,12.1103,1.0231999,18.4559,1.1975,3.5554998,5.6033998,3.7758,0.90169996,33.8768,15.3376,1.8592,0.88989997,14.2196,0.2853,0.44619998,5.4298997,0.74549997,0.5093,18.256899,30.8534,5.6653,5.9879,7.6919,25.2048,0.8096,0.7319,3.7849,,0.9966,12.1327,16.7137,6.3957996,5.499,23.6154,9.5471,9.8125,1.5469999,1.2721,0.548,0.8093,1.6679,0.4912,2.4006,1.4317,1.2852,1.4121,16.5762,0.53069997,17.934599,14.780499,1.0696,21.6381,1.025,2.6871998,1.2017,5.1496,7.0801,2.8298,23.480299,0.73569995,0.76519996,2.9612,0.81369996,1.1106,0.2507,2.283,1.1108,0.5999,6.7247996,1.9691999,20.2131,17.243399,16.973999,7.6222997,9.1458,6.2412,1.4309,0.8649,7.9028997,0.7449,1.882,6.8205,7.8834996,7.2152996,13.9647,13.3869,27.7524,13.3664,14.487499,1.624,7.4571,0.7475,18.9548,4.72,0.76659995,23.2052,1.0878999,6.5399,4.4245,0.71099997,17.7951,0.9259,13.0637,0.2856,8.4112,0.7823,1.9358,1.9662999,5.7495,4.3465,13.792299,2.76,0.80649996,2.0504,0.491,0.9862,1.3927,5.8202996,2.2475998,24.140299,20.3408,8.951099,53.7033,70.9443,68.0666,1.3488,12.262099,2.4125,10.4755,7.7064,,1.8057,35.033,1.1966,3.6364,2.6408,2.533,0.1024,18.4319,1.5911,2.8283,28.9128,3.0356,10.0104,8.3474,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.3155999,4.9697,0.5996001,0.72300005,2.2403998,0.45480007,6.1231003,11.624901,0.1437,1.3035002,1.5600002,0.8873,0.5624001,7.0966988,20.495705,0.4712001,1.6043999
World,2010,0.6238,0.7937,1.4813,14.624,5.8573,1.5365,11.4024,5.2481,8.7801,0.77089995,19.8652,2.5948,0.79789996,13.2494,4.5843997,6.8942,1.7545999,0.7611,29.4126,0.792,29.8991,0.5944,2.4019,,11.7147,1.1362,18.5232,1.2305,3.5468998,5.1018,3.8233,0.9022,30.5563,15.858299,1.8606,0.8333,14.232599,0.3268,0.4513,5.2595997,0.80689996,0.5891,17.4531,30.9602,5.1719,5.8721,8.2092,25.168299,0.84639996,1.2430999,3.457,,1.0116,12.1293,16.8828,6.5161,5.2145,23.5697,9.5556,9.3776,1.6738,1.4072,0.5388,0.87649995,1.6280999,0.49429998,2.3086,1.3611,1.2845,1.4617,16.4692,0.50119996,16.4373,14.1564,1.1385,21.541899,0.8904,2.7933998,1.1538,5.1572,7.5242996,2.6368,23.1681,0.90349996,0.91099995,3.0495,0.7887,1.1445999,0.2259,2.1415,1.2119,0.65419996,6.6678,2.0677,20.2108,16.7339,16.845,6.6278996,9.1419,6.4070997,1.4175999,0.7352,8.769199,0.7227,1.9128,6.6238,8.4088,6.9535,14.092299,13.903399,27.4212,13.3754,14.645599,1.5906,7.3757997,0.743,25.7538,4.6747,0.80579996,22.565699,1.38,6.2546997,4.5161,0.6529,18.077,0.9037,12.6946,0.319,8.4539995,0.8297,1.9481,1.8646,4.9330997,4.3248,13.6762,2.373,0.7962,2.1845,0.5446,0.9295,1.4269999,5.2425,2.5772,24.0723,20.920599,9.155499,48.6554,71.1849,67.216995,1.3633,11.7891,2.4054,11.0113,7.4347,,1.7505,34.487198,1.2738,3.4319,2.1475,2.8644,0.0959,18.343,1.4629999,2.7582,29.2057,2.9721,11.5089,8.226,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.4851999,5.3653,0.46550012,0.5962,2.2328,0.30900007,5.6066008,11.343,0.24539995,1.3252001,1.9470003,0.85300004,0.2328,12.1446,20.255104,0.4567001,1.6678998
World,2011,0.6227,0.77529997,1.7613,15.5527,7.1194997,1.7102,11.571,5.6306,9.1335,0.6975,19.6402,2.7337,0.78529996,13.4388,4.8914,6.239,1.8714,1.0126,29.7297,0.88979995,30.384499,0.58349997,2.4273999,,11.7834,1.2580999,18.4125,1.2842,3.656,5.4165,3.9016,0.91499996,29.454699,15.9112,1.9210999,0.82199997,15.0097,0.25419998,0.44419998,5.0843,0.84569997,0.4657,19.7262,32.4986,5.6008,6.4561996,8.7007,25.206999,0.8919,1.2512,3.4496,,0.9637,12.3741,16.671299,7.6829996,5.5348,24.3412,9.9821,9.3754,1.6455,1.1927999,0.5094,0.8786,1.6696999,0.49269998,2.3137999,1.6710999,1.2665,1.5631,16.542599,0.52099997,16.2725,15.7668,1.064,21.841799,0.97059995,3.501,1.3712,5.1384997,7.7444997,2.8902,23.4361,0.91569996,0.79649997,2.8604,0.8401,1.2047,0.2434,2.3476,1.1995,0.6706,4.7207,2.1160998,20.568699,18.626799,17.8915,7.1418,8.4935,6.2085,1.4805,0.7892,3.6281998,0.7263,2.0427,7.0899,7.9939,6.5773997,14.1769,14.5427,28.2195,13.7390995,15.326099,1.6637,7.6445,0.7747,23.3848,4.4909,0.715,23.467299,1.1625,6.3336,4.4776998,0.8315,19.7218,0.88379997,12.895599,0.39069998,8.401899,0.8323,1.9,1.8586999,5.6201,4.4556,13.8524,2.5530999,0.84349996,2.3133,0.57269996,0.94659996,1.3458999,5.5397997,2.5187,24.554699,19.7365,8.7654,54.934597,70.4676,67.6501,1.5639,11.9549,2.4050999,11.9959,8.1059,,1.7746999,34.6769,1.2990999,3.5233998,2.1346,2.8395998,0.090799995,18.646599,1.5755999,2.8679,29.5439,3.1639,8.1334,9.0344,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.3462999,5.2966003,0.3367002,0.62450004,2.2515001,0.42350006,4.9673004,9.6982,0.25129998,1.1944003,1.7669003,0.93410003,0.29130006,5.865402,20.972404,0.25610006,1.4761
World,2012,0.6242,0.747,1.6457,15.6105995,7.2661,1.8808,12.633599,5.5834,9.3677,0.6275,20.1215,2.6455998,0.8358,13.8633995,5.0284,6.2193,1.8593999,0.90809995,29.2825,0.8953,31.2493,0.53859997,2.4205,,10.8637,1.293,18.6642,1.3906,3.6148,5.5315,3.8623,0.9403,26.7213,15.9586,1.9705,0.8243,15.055599,0.22989999,0.4473,5.2757,0.85859996,0.74289995,20.7904,33.4791,5.6053,6.674,9.284699,25.594799,0.8811,1.2356,3.4408998,,0.80829996,12.4641,16.189499,6.7753997,5.7074,25.533699,9.964499,9.4372,1.6662999,1.5358,0.45069999,0.88619995,1.487,0.491,2.1639,1.7069999,1.2919999,1.5746,16.3809,0.5277,16.3939,15.448,1.0647,22.173,0.83419997,2.9594,1.1165999,4.8487997,7.8346,2.9891,23.8738,0.47759998,0.8523,3.099,0.7715,1.2272999,0.2855,2.2237,1.1186,0.6515,5.3536997,1.7377,20.5691,18.4561,17.8016,7.1039996,9.2696,6.2416,1.4762,0.76269996,5.0214,0.7159,1.9778999,7.2941,7.7482996,7.0436997,14.2675,14.5363,29.1855,13.8144,15.578899,1.5848,7.535,0.7418,24.0245,4.6514997,0.70629996,23.8377,1.362,6.4168,4.2749,0.685,19.358099,0.9345,12.7567,0.396,8.4823,0.5656,1.9059999,1.8046,5.5787997,4.5299,13.2021,2.7488,0.8714,2.2867,0.6501,0.57519996,1.4599999,5.1486,2.2882,25.063599,21.1446,9.0976,55.8256,70.563095,68.012,1.4617,11.9467,2.4215,12.121799,7.25,,1.8133,33.8439,1.2393,3.7512,2.9069,2.8397,0.0814,18.691599,1.3979,2.8400998,30.7683,3.0934,7.9624996,9.375299,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.4344001,6.2163,0.36330009,0.60370004,2.5412002,0.36770004,4.9737005,10.061901,0.3053999,1.1201,1.5712001,0.82000005,0.52180004,4.9743996,20.876907,0.3583001,1.5465999
World,2013,0.6053,0.7556,1.6158999,16.2051,7.3466997,1.7903,12.2014,5.4221,9.1847,0.57989997,20.5497,2.873,0.84419996,14.0559,5.0292,6.6791997,1.9239,1.0001,29.8371,0.9812,33.3703,0.5194,2.6139998,,10.7863,1.3269,18.9891,1.4476,3.8228,5.5843997,3.8418,1.0485,28.365599,16.2181,2.1288,0.811,15.0597,0.24419999,0.4407,5.5242,0.8501,0.6841,21.3977,34.6996,5.9210997,6.5084,9.3674,25.9238,0.8821,1.2343,3.597,,0.85069996,12.7199,16.9634,6.5533,5.8799,26.357899,10.887199,9.6549,1.7265999,1.3727,0.47259998,0.90599996,1.5188,0.4894,2.2572,1.7195,1.2185999,1.4269999,14.4368,0.5176,16.987,15.404099,1.2973,21.522299,1.016,2.7198,1.4826,5.4210997,8.1255,3.1632,24.2314,0.513,0.8462,3.0335,0.79859996,1.2071999,0.2884,2.4271998,1.2203,0.6957,5.194,2.1498,21.0725,18.4081,17.7663,6.9315,9.1255,6.3101997,1.5042,0.7805,5.0843,0.7497,2.0396,7.674,7.785,7.2381997,14.0337,14.6838,29.7384,13.955899,16.0151,1.7583,7.6881,0.9032,23.522799,4.5021,0.8124,24.435099,1.1761,6.3959,4.3220997,0.7333,19.7762,0.9791,12.8965,0.38079998,8.3665,0.6044,1.9302,2.0012,6.3567996,4.5036,13.137099,2.9106,0.8046,2.2626,0.5441,0.88979995,1.41,6.7667,2.4991,25.3664,21.0257,9.2845,57.0,71.0625,68.8596,1.7145,11.554,2.4568,12.128699,7.4315,,1.7840999,33.9363,1.2113999,3.7988,2.5284998,2.7893,0.0793,18.7711,1.6176,2.9003,31.0003,3.2512,7.8125,10.151199,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.207,6.2937,0.38740015,0.54340005,1.9689002,0.37380004,4.8262005,9.643801,0.108799934,1.1464,1.4094002,0.87,0.31089997,3.7999992,20.377502,0.1055001,1.3887999
World,2014,0.6436,0.7263,1.5764999,16.769499,6.0396,1.6689,11.980499,5.3971996,9.4587,0.6135,21.272299,2.9099,0.8196,14.4551,5.718,6.7172,1.9856,0.9614,30.4532,0.97789997,34.7958,0.5183,2.7907,,11.058,1.3853999,19.045599,1.5137,3.8962,5.43,3.8305998,0.96849996,35.1488,16.5579,2.2080998,0.7955,15.143399,0.2695,0.4482,5.606,0.847,0.4592,23.2529,35.5906,5.4648,6.4483,9.725599,26.4884,0.86219996,1.3564,3.6873,,0.78889996,12.816899,17.6394,7.3711,5.7035,25.9805,10.5213995,9.548699,1.6931,1.1226,0.45479998,0.90629995,1.6656,0.47,2.3609998,1.6547999,1.0703,1.4951999,16.163599,0.5487,16.987999,15.582399,1.1719999,21.4996,1.0099,4.0021,1.5151,5.579,8.217,3.5707,24.3907,0.48139998,0.8944,3.333,0.8384,1.1803,0.2981,2.405,1.2613,0.6881,5.2359,1.6071999,21.494,18.5338,17.3359,6.8546996,9.2473,6.4097,1.5408,0.80009997,5.0882998,0.7869,2.1002,7.8540998,7.9223,7.296,14.2943,14.9009,30.2664,14.7035,16.498299,1.7200999,7.4995,0.9443,23.8392,4.6858997,0.8594,25.0152,1.4320999,6.7785997,4.5325,0.81159997,20.4786,0.922,12.966599,0.3813,7.9975,1.002,1.9667,2.0435,6.7524,4.5346,13.4997,2.8948,0.8182,2.2078,0.5484,0.8964,1.5293,6.4249,2.6013,25.7402,21.3226,9.2164,60.470898,69.9247,68.3441,1.6679,11.9022,2.4677,13.0776,7.4736,,1.8165,35.3383,1.2248,4.1184,1.4942,2.7863,0.0749,19.1667,1.622,3.0298998,31.418299,3.3195,8.6009,12.5134,4.08,17.08,2.65,2.27,7.39,1.22,19.51,29.42,2.11,5.65,4.32,2.28,2.81,60.8,91.44,1.82,4.64,1.1701,6.0220003,0.44220018,0.5769,1.8109999,0.32560003,4.6091003,8.941401,0.06649995,1.1154003,1.4252002,0.7507,0.20869994,0.32910156,21.515305,0.15210009,1.3204999
